Cluster ID,Company Names
470,"v-guard industries, v-guard industries, v-guard industries"
471,safexpress
472,barclays shared services
473,"ncr corporation, ncr corporation, ncr corporation, ncr corp, ncr corporation"
474,yash technologies
475,"crisil, crisil, crisil"
476,aforeserve
477,"johnson & johnson, johnson & johnson, johnson & johnson, johnson & johnson, johnson & johnson careers, johnson & johnson, johnson & johnson, johnson & johnson, johnson & johnson"
478,dbs bank
479,"hindustan construction company, hindustan steelworks construction, hindustan steelworks construction, hindustan construction company, hindustan construction co ltd"
480,"dhl express, dhl express"
481,"novartis, novartis, novartis, novartis, novartis, novartis ag, novartis ag"
482,honeywell technology solutions
483,usha international
484,usv
485,biological e
486,"aditya birla capital, aditya birla finance, aditya birla money, aditya birla capital ltd, aditya birla capital"
487,bt global services
488,srl diagnostics
489,inox leisure
490,"sony, sony, sony, sony, sony, sony, sony financial group inc, sony group corp, sony corporation, sony pictures imageworks inc., sony corporation of america, sony music holdings inc., sony pictures entertainment inc., sony pictures home entertainment online inc., sony corporation of america"
491,hero fincorp
492,medanta the medicity
493,kent ro systems
494,"phonepe, phonepe"
495,tce
496,zs
497,motherson automotive technologies and engineering
498,medi assist india
499,orange business services
500,"unacademy, unacademy"
501,iopex technologies
502,hcl technologies bpo services
503,hdfc securities
504,"panasonic, panasonic, panasonic, panasonic, panasonic corp, panasonic, panasonic holdings corp, panasonic corporation"
505,"factset, factset"
506,mercedes-benz research & development india
507,badve engineering
508,sitel
509,"tesco, tesco, tesco, tesco, tesco careers, tesco, tesco ireland, tesco"
510,"torrent power, torrent power, torrent power ltd, torrent power"
511,"kfc, kfc"
512,"first american corporation, u.s. bancorp, first republic bank, republic first bancorp, first internet bancorp, first bancorp, farmers & merchants bancorp, first financial, bank first, peoples bancorp, republic bank, customers bancorp, merchants bancorp, first bancorp, the bancorp, first national financial, first financial bank, us bancorp, first republic bank, first national financial corporation, u.s. bancorp, first financial bankshares, inc., first american financial corporation, first republic bank, us bancorp, first republic bank, first american financial, first investment bank, first republic bank, first american financial corp, u.s. bancorp, u.s. bancorp, first republic bank, first american financial corporation, first financial bankshares, first bancorp., first financial bancorp, customers bancorp, first national financial corporation, first bancorp, the bancorp, merchants bancorp, republic bancorp, peoples bancorp"
513,narayana educational society
514,"hindustan petroleum, oil india, indian oil corporation, hindustan oil exploration company, oil india, indian oil, indian oil, oil india ltd, hindustan petroleum corp ltd, indian oil corp ltd, indian oil corporation, hindustan petroleum corporation, oil india"
515,ocwen financial solutions
516,"marriott international, jw marriott, marriott, marriott international, marriott international, marriott vacations worldwide corporation, marriott international, inc., marriott international, marriott vacations worldwide corp, marriott international inc, marriott international, marriott vacations worldwide corporation"
517,varroc group
518,straive
519,"ntpc, ntpc limited, ntpc, ntpc, ntpc"
520,"faurecia, faurecia, faurecia se, faurecia, faurecia sa, faurecia s.e"
521,"emami, emami, emami"
522,l.g.balakrishnan & bros
523,"nobroker, nobrokerhood, nobroker"
524,satin creditcare network
525,isgec
526,iksula
527,"dhl supply chain, dhl supply chain limited, dhl supply chain limited"
528,niit
529,nayara energy
530,toyota kirloskar motor
531,iss facility services
532,security and intelligence services (india)
533,vlcc
534,j. kumar infraprojects
535,l&t energy hydrocarbon
536,"trent, trent"
537,"chegg, chegg, chegg"
538,24-7 intouch
539,videocon d2h
540,"mercer, mercer international, mercer international inc."
541,planet spark
542,"akzo nobel india, akzo nobel n.v., akzo nobel, akzo nobel nv, akzo nobel, akzo nobel india"
543,"meesho, meesho"
544,"edelweiss, edelweiss broking, edelweiss broking"
545,"bata, bata"
546,trident group
547,sbi general insurance
548,"relaxo footwear, relaxo footwear, relaxo footwears"
549,"capgemini engineering, capgemini engineering"
550,jindal saw
551,"fortis healthcare, fortis hospitals, fortis escorts hospital, fortis malar hospital, fortis healthcare, fortis healthcare"
552,"bharat financial inclusion, âbharat financial inclusion limitedâ"
553,"lumax industries, lumax industries, lumax international corp ltd"
554,alstom transportation
555,swaraj tractors
556,esaf microfinance & investments (p)
557,"marico, marico"
558,fabindia
559,paisabazaar.com
560,punj lloyd
561,indiabulls consumer finance
562,"the jaypee group, jaypee group, jayride group"
563,"bayer, bayer, bayer crop science, bayer, bayer ag, bayer spa, bayer, bayer, bayer ag, bayer, bayer cropscience, bayer healthcare llc"
564,daimler india commercial vehicles
565,suguna foods
566,pantaloons
567,"welspun, welspun group, welspun corp, welspun enterprises, welspun enterprises"
568,haier appliances india
569,sbicap securities
570,"bharat forge, bharat forge ltd, bharat forge"
571,cinã©polis
572,"adani power, adani power"
573,"oracle financial services software, oracle financial services software"
574,"unisys, unisys"
575,collabera technologies
576,"allstate, allstate, allstate, allstate"
577,indiabulls home loans
578,vfs global services
579,"pi industries, pi industries"
580,frankfinn institute of air hostess training
581,aptara
582,sharekhan
583,northern trust operating services
584,"daikin, daikin, daikin"
585,"consolidated contractors, consolidated contractors company, consolidated contractors co"
586,"gmr group, gmr group"
587,"microsoft corporation, microsoft, microsoft, microsoft, microsoft, microsoft, microsoft corp, microsoft corporation, microsoft corporation, microsoft corporation"
588,vvdn technologies
589,standard chartered global business services
590,max bupa health insurance company
591,optum global solutions
592,sysnet global technologies
593,"ss&c technologies, ss&c technologies holdings, inc., ss&c technologies, ss&c technologies holdings inc, ss&c technologies holdings"
594,xcelserv solutions
595,"serco, serco group"
596,aadhar housing finance
597,"saipem, saipem"
598,"computer age management services, computer age management services"
599,karma ayurveda
600,"cerner, cerner corporation, cerner, cerner corp, cerner corporation"
601,"spicejet, spicejet"
602,"amity university, amity international school"
603,"kyndryl, kyndryl, kyndryl holdings, kyndryl, inc."
604,indian railways
605,vertex customer solutions
606,krishna maruti
607,haldiram foods
608,altisource
609,"cushman & wakefield, cushman & wakefield, cushman & wakefield"
610,"glaxosmithkline pharmaceuticals, glaxosmithkline pharmaceuticals (india)"
611,gannon dunkerley
612,"kia motors, kia, kia, kia, kia, kia, kia corp, kia motors corporation, kia america, inc., kia america, inc."
613,"tata group, tata international, tata, tata group"
614,"gland pharma, gland pharma, gland pharma"
615,apollo pharmacy
616,heritage foods
617,steel strips wheels
618,ags transact technologies
619,compass group support services
620,"adani ports and sez, adani ports & sez"
621,idc technologies
622,ttec india
623,"broadridge financial solutions, broadridge financial solutions, broadridge financial solutions, inc., broadridge financial solutions inc, broadridge financial solutions"
624,fdc
625,citiustech
626,htc global services
627,syska led lights
628,"granules india, granules india"
629,"nse.it, nse"
630,itd cementation india
631,"skf, skf ab, skf, ab skf"
632,"sanofi, sanofi, sanofi india limited, sanofi, sanofi, sanofi, sanofi, sanofi, sanofi, sanofi india"
633,"nuvoco vistas, nu vista, nuvoco vistas corporation limited"
634,"ashoka buildcon, ashoka buildcon"
635,"dish tv, dishnet wireless, dish tv, dish network, dish tv india ltd, dish network corporation, dish network, dish network corp, dish network corporation"
636,hero motors company
637,"bnp paribas, bnp paribas, bnp paribas, bnp paribas sa, bnp paribas, bnp paribas, bgl bnp paribas, bnp paribas sa, bnp paribas, bnp paribas, bnp paribas"
638,manipal hospitals
639,miramed ajuba
640,"asahi india glass, asahi india glass, asahi india glass"
641,ecil
642,synchrony
643,"indoco remedies, indoco remedies"
644,unichem laboratories
645,godrej group
646,best sellers
647,"petrofac, petrofac emirates llc, petrofac limited, petrof, petrofac ltd, petrofac, petrofac limited, petrofac international ltd, petrofac limited, petrofac international ltd"
648,"mondelez international, mondelez, mondelez international, mondelez international, inc., mondelez international, mondelez international inc, mondelez international"
649,tikona infinet
650,zf rane automotive
651,iffco tokio general insurance co.
652,"upgrad, upgrad, upgrad"
653,"volkswagen, volkswagen, volkswagen, volkswagen, volkswagen, volkswagen ag, volkswagen"
654,"denso, denso, denso, denso corp, denso, denso corp, denso corporation"
655,"cargill, cargill inc, cargill"
656,bajaj capital
657,essar steel
658,bvg india
659,sahara india pariwar
660,gail
661,"bisleri, bisleri"
662,aye finance
663,"nielsen, nielseniq"
664,luminous power technologies
665,iqor global services
666,evalueserve
667,johnson lifts
668,"devyani international, devyani international, devyani international limited"
669,"bharat sanchar nigam, bharat sanchar nigam limited (bsnl)"
670,aricent
671,intex technologies
672,annapurna finance
673,"fresenius kabi, fresenius kabi ag"
674,"shriram pistons & rings, shriram pistons & rings, shriram pistons & rings ltd"
675,"xiaomi, xiaomi service center, xiaomi, xiaomi, xiaomi corp, xiaomi, xiaomi corporation"
676,nsh
677,ab inbev
678,"oil and natural gas corporation, oil and natural gas corp ltd"
679,"caterpillar inc, caterpillar, caterpillar, caterpillar inc., caterpillar, caterpillar inc, caterpillar"
680,icici home finance
681,"piaggio, piaggio"
682,taurus bpo services
683,"vestas, vestas"
684,"spencer's retail, spencer's retail"
685,"slk global services, slk software services"
686,"credit suisse, credit suisse group, credit suisse group ag, credit suisse group, credit suisse private banking, credit suisse group ag, credit suisse group, credit suisse ag, credit suisse securities (europe) limited, credit suisse (uk) limited"
687,altruist technologies
688,"burger king, burger king"
689,polycab wires
690,fino payments bank
691,abc
692,ison xperiences
693,photon interactive
694,"jubilant pharmova, jubilant pharmova, jubilant pharmova limited"
695,"valeo, valeo careers, valeo sa, vale sa, valeo, valeo sa, vale sa, vale sa, valeo sa"
696,"arthur j. gallagher & co, arthur j. gallagher & co., gallagher, arthur j. gallagher & co., gallagher, arthur j. gallagher & co, arthur j. gallagher"
697,"wind world, winds e world"
698,"dcm shriram, dcm shriram, dcm shriram"
699,apotex research
700,"firstcry, firstcry, firstcry"
701,infinite computer solutions
702,continental automotive components
703,"amneal pharmaceuticals, amneal pharmaceuticals, amneal pharmaceuticals inc"
704,"intertek, intertek group plc, intertek group plc, intertek group"
705,"atul, atul auto, atul"
706,"strides pharma, strides pharma"
707,"siemens gamesa renewable energy, siemens gamesa renewable energy, sa, siemens gamesa renewable energy sa, siemens gamesa renewable energy, siemens gamesa renewable energy uk limited"
